Id,Event Title,Event Image,VLOOKUP ID,Category link,Category Image,Category
1363,San Francisco Salsa/Mambo (iHeartMambo) Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/449489124.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1364,Swing Dancing at the Woodchopper's Ball,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/471757126.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1365,Bay Area Ballroom Dancers,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/472309131.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1366,Live Latin Music & Dancing,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/431361205.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1367,SF Caribbean Music Lovers,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/451681229.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1368,Non Stop Bhangra,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/468114188.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1369,Bay Area Latin Dance,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/467283199.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1370,Bay Area Bollywood Events,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/472207990.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1371,San Francisco Bachata y Mas Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/470294573.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1372,Dance Meditation - A Workout for Body and Soul,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/468327903.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1373,PopStar Dance Classes & Performance in SF,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/472063600.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1374,20 & 30- somethings Country Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/472560069.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1375,Latin Music Concerts and Classes at Community Music Center,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/467023042.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1376,San Francisco Dance Enthusiasts,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/471989332.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1377,San Francisco Bay Area Tango,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/5357926.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1378,Bay Area Dancers Group,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/471294132.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1379,San Francisco Live Latin Music/Dance Lessons Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/464921981.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1380,"SF Bay Area Swing Dancers-Lindy Hop, Bal & Shag Events",https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/383483482.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1381,San Francisco / Bay Area Paint Dancing - PaintDancing.com,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/9396548.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1382,Dance San Francisco,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/449948901.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1383,Swing Festival,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/17251235.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1384,Connecting with others: Movement & Street Performance,,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1385,Jai Ho! Bollywood Dance Parties in Bay Area,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/472645230.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1386,SF Electro Swing & Vintage Dance Classes & Party,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/465588344.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1387,San Francisco Salsa and Hip Hop Classes,,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1388,Lindy Hoppers...Assemble! (SF/Daly City),https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/471988774.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1389,salsa dancing study group,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/468384297.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1390,Indians in San Francisco hang out Group,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/471060812.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1391,Sacred Plants-(AyaX) Mother Plant,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/473744450.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1392,SF Bay Dance and Movement Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/473379914.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1393,SalsaCrazy's San Francisco Bay Area Salsa Dance Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/474321732.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1394,Two Left Feet Club,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/473596880.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1395,Pick Dance Studio Social Dance Classes,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/470235409.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1396,Tango Around San Francisco,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/83638672.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1397,Zouk,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/77361172.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1398,San Francisco LGBTQ Salsa Dancing,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/250067982.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1399,Friday Night Fever Oldies Disco Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/467802948.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1400,Presence in Motion: Argentine Tango & Focusing,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/472801559.jpeg,28,www.meetup.com/find/dancing/,https://secure.meetupstatic.com/photos/event/2/e/9/a/600_450131930.jpeg,Dance
1401,San Francisco French Bulldog Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/447544821.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1402,Everyone Loves a Corgi,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/465003139.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1403,Direct Action Everywhere: Vegans For Animals,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/471961633.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1404,SF Dykes with Dogs,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/473948489.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1405,Bernese Mountain Dogs from the Bay Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/473528345.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1406,BarkHappy SF Area Dog Friends,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/446366008.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1407,Basenjis of Point Isabel Meetup Group,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/453311375.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1408,SF Boxer/ SuperDogCity.com Mania!!!,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/15921824.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1409,SFHavanese: The San Francisco Bay Area Havanese Group,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/467331320.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1410,"SF Beyond Rescue Community Pack Walks, Welcoming All",https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/470611839.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1411,Little Dog Friends Network (Bay Area),https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/451278362.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1412,Active & Playful Small to Medium Size Doggy Social,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/446199519.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1413,The San Francisco Labrador Retriever Meetup Group,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/198586532.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1414,SF Dogs,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/233976982.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1415,San Francisco for Elephants and Rhinos,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/404842512.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1416,San Francisco German Shepherd Owners Unite,,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1417,Bay Area Mounted Archery,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/448051121.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1418,DogPAC,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/455286652.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1419,San Francisco Vegan Dogs Meetup,,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1420,Dog Sitting Community (Louie's Club),https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/460969331.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1421,San Francisco Golden Retriever Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/462350228.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1422,San Francisco Corgi Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/467396840.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1423,San Francisco Sighthounds 3,,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1424,Weimaraners of San Francisco,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/470942509.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1425,San Francisco Handicapable Dogs and Friends,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/471680581.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1426,Dog Shelter Helpers (Flexible Volunteer Positions),https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/473559480.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1427,NorCal Cavaliers,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/473762567.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1428,The San Francisco English Bulldog Meetup Group,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/439914243.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1429,San Francisco Dogs Meetup-BarkswellSF,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/452199404.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1430,The San Francisco Cavalier King Charles Spaniel Meet Up,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/449584835.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1431,SF Doodles,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/472639443.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1432,San Francisco Yorkshire Terrier & Dog Friends Meetup Group,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/20715405.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1433,SF Dog Connect Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/451007510.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1434,The San Francisco Shih Tzu Meetup Group,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/470590696.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1435,San Francisco Bay Equestrian,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/4503577.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1436,San Francisco Chickens Owners and Want to be Owners Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/12948837.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1437,The San Francisco Italian Greyhound Meetup Group,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/365298252.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1438,Wine and Dog Lover Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/326417212.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1439,SF Frenchie,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/469903123.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1440,Bay Area Reptiles & Amphibians Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/473860381.jpeg,29,www.meetup.com/find/pets/,https://secure.meetupstatic.com/photos/event/2/e/a/9/600_450131945.jpeg,Pets
1441,San Francisco School of Needlework and Design,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/472261586.jpeg,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1442,Bay Area Psychobilly Social Club,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/450619962.jpeg,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1443,SF 30s Knitting/Crochet Happy Hour,,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1444,SoulFullPlay SoulCollage® Gathering,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/8045565.jpeg,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1445,Interior Design | SF,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/292604042.jpeg,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1446,San Francisco Quilters Guild Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/474032047.jpeg,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1447,SOMA Sip N' Stitch,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/436318476.jpeg,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1448,Project Open NanoCarbon,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/461701940.jpeg,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1449,Craft Labs,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/160186012.jpeg,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1450,Sketchnotes - SF,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/442324200.jpeg,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1451,San Francisco Cigar Smokers,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/441626602.jpeg,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1452,Palo Alto Drone Meetup,,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1453,American Bookbinders Museum Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/453491630.jpeg,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1454,Earthfire Arts,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/460252374.jpeg,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1455,X Class Drone Racing (Official),https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/459305342.jpeg,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1456,San Francisco Watch Collector & Enthusiast Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/462313612.jpeg,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1457,Recess,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/467866866.jpeg,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1458,San Francisco Ceramic Art Classes Meetup,,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1459,The Planting Workshop,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/469984336.jpeg,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1460,San Francisco Woodworking Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/470523605.jpeg,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1461,San Francisco Upcycled Crafts,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/471147827.jpeg,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1462,Parkmerced Knitting Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/471597226.jpeg,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1463,San Francisco Hebocon,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/471822110.jpeg,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
1464,Bay Area Horologists,,30,www.meetup.com/find/hobbies-crafts/,https://secure.meetupstatic.com/photos/event/2/e/9/9/600_450131929.jpeg,Hobbies & Crafts
